CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
16878.0,84,1,13.3,2,1,1,211,At Risk
16880.0,30,7,1491.43,2,3,3,233,Potential Loyallist
16881.0,66,1,432.0,2,1,2,212,Promising Customer
16882.0,66,3,705.12,2,2,2,222,Promising Customer
16883.0,187,2,272.48,1,2,1,121,Lost Customer
16884.0,37,2,429.84000000000003,2,2,2,222,Promising Customer
16885.0,15,3,450.41,3,2,2,322,Loyal Customer
16887.0,35,1,192.32999999999998,2,1,1,211,At Risk
16889.0,194,3,1578.67,1,2,3,123,Lost Customer
16891.0,1,5,742.43,3,3,2,332,Loyal Customer
16892.0,1,5,518.19,3,3,2,332,Loyal Customer
16893.0,367,1,145.93,1,1,1,111,At Risk
16895.0,64,1,202.27,2,1,1,211,At Risk
16897.0,300,2,289.78,1,2,1,121,Lost Customer
16898.0,26,3,501.03,2,2,2,222,Promising Customer
16899.0,7,6,1271.06,3,3,3,333,VIP Customer
16900.0,16,3,887.11,3,2,2,322,Loyal Customer
16902.0,116,1,1706.88,1,1,3,113,Lost Customer
16903.0,29,1,363.2,2,1,1,211,At Risk
16904.0,4,16,3653.75,3,3,3,333,VIP Customer
16905.0,5,7,3037.6,3,3,3,333,VIP Customer
16906.0,81,4,559.59,2,3,2,232,Potential Loyallist
16907.0,29,5,928.76,2,3,2,232,Potential Loyallist
16909.0,72,1,379.14,2,1,1,211,At Risk
16910.0,4,8,1508.96,3,3,3,333,VIP Customer
16912.0,28,11,2555.58,2,3,3,233,Potential Loyallist
16913.0,291,1,113.44,1,1,1,111,At Risk
16914.0,36,1,183.76,2,1,1,211,At Risk
16915.0,9,6,621.6800000000001,3,3,2,332,Loyal Customer
16916.0,23,2,562.41,3,2,2,322,Loyal Customer
16917.0,276,1,391.52,1,1,2,112,Lost Customer
16918.0,49,6,1068.82,2,3,2,232,Potential Loyallist
16919.0,156,11,2592.25,1,3,3,133,Lost Customer
16921.0,61,1,154.18,2,1,1,211,At Risk
16923.0,12,19,7069.08,3,3,3,333,VIP Customer
16924.0,21,3,829.89,3,2,2,322,Loyal Customer
16926.0,372,1,230.25,1,1,1,111,At Risk
16927.0,115,3,543.05,1,2,2,122,Lost Customer
16928.0,80,17,2814.7,2,3,3,233,Potential Loyallist
16929.0,3,7,1295.39,3,3,3,333,VIP Customer
16930.0,26,3,378.89,2,2,1,221,Promising Customer
16931.0,5,21,4554.87,3,3,3,333,VIP Customer
16932.0,53,1,150.23000000000002,2,1,1,211,At Risk
16933.0,1,2,563.23,3,2,2,322,Loyal Customer
16934.0,54,2,931.03,2,2,2,222,Promising Customer
16936.0,25,1,261.9,3,1,1,311,New Customer
16938.0,8,4,2711.6800000000003,3,3,3,333,VIP Customer
16940.0,52,3,3049.88,2,2,3,223,Promising Customer
16942.0,12,9,1904.99,3,3,3,333,VIP Customer
16943.0,211,3,816.73,1,2,2,122,Lost Customer
16945.0,21,19,4345.5,3,3,3,333,VIP Customer
16947.0,235,1,406.48,1,1,2,112,Lost Customer
16948.0,138,3,435.02,1,2,2,122,Lost Customer
16949.0,3,6,1286.27,3,3,3,333,VIP Customer
16950.0,56,3,1178.56,2,2,2,222,Promising Customer
16951.0,134,3,1277.75,1,2,3,123,Lost Customer
16952.0,109,2,167.61,1,2,1,121,Lost Customer
16953.0,30,1,20.8,2,1,1,211,At Risk
16954.0,0,9,2085.08,3,3,3,333,VIP Customer
16955.0,184,4,518.67,1,3,2,132,Lost Customer
16956.0,17,1,308.74,3,1,1,311,New Customer
16957.0,239,2,416.64,1,2,2,122,Lost Customer
16959.0,87,1,117.35000000000001,2,1,1,211,At Risk
16960.0,38,3,507.05,2,2,2,222,Promising Customer
16961.0,116,1,234.17,1,1,1,111,At Risk
16963.0,187,1,110.55000000000001,1,1,1,111,At Risk
16965.0,226,1,201.19,1,1,1,111,At Risk
16966.0,8,7,2154.97,3,3,3,333,VIP Customer
16967.0,189,1,319.02,1,1,1,111,At Risk
16968.0,4,2,439.43,3,2,2,322,Loyal Customer
16969.0,39,3,650.41,2,2,2,222,Promising Customer
16971.0,38,1,357.21,2,1,1,211,At Risk
16976.0,267,1,251.51999999999998,1,1,1,111,At Risk
16978.0,77,1,344.33,2,1,1,211,At Risk
16979.0,3,6,1852.0,3,3,3,333,VIP Customer
16980.0,255,2,1028.46,1,2,2,122,Lost Customer
16982.0,60,1,384.06,2,1,1,211,At Risk
16983.0,12,7,1905.87,3,3,3,333,VIP Customer
16984.0,88,2,4459.52,2,2,3,223,Promising Customer
16985.0,17,10,5464.12,3,3,3,333,VIP Customer
16986.0,29,2,1873.2,2,2,3,223,Promising Customer
16987.0,3,7,1616.8,3,3,3,333,VIP Customer
16988.0,5,1,126.12,3,1,1,311,New Customer
16989.0,7,6,1133.25,3,3,2,332,Loyal Customer
16990.0,218,1,179.0,1,1,1,111,At Risk
16992.0,10,5,1614.31,3,3,3,333,VIP Customer
16996.0,30,6,1456.96,2,3,3,233,Potential Loyallist
16997.0,289,3,702.0,1,2,2,122,Lost Customer
16998.0,149,4,295.0,1,3,1,131,Lost Customer
16999.0,23,2,484.82,3,2,2,322,Loyal Customer
17001.0,0,11,3989.57,3,3,3,333,VIP Customer
17002.0,85,3,1493.73,2,2,3,223,Promising Customer
17004.0,46,2,1312.1399999999999,2,2,3,223,Promising Customer
17006.0,4,4,781.78,3,3,2,332,Loyal Customer
17007.0,50,6,889.9300000000001,2,3,2,232,Potential Loyallist
17010.0,18,1,195.36,3,1,1,311,New Customer
17011.0,30,1,270.9,2,1,1,211,At Risk
17014.0,8,3,583.4300000000001,3,2,2,322,Loyal Customer
17015.0,28,3,1838.6100000000001,2,2,3,223,Promising Customer
17017.0,2,20,8694.26,3,3,3,333,VIP Customer
17018.0,40,2,920.1,2,2,2,222,Promising Customer
17019.0,11,4,1258.08,3,3,3,333,VIP Customer
17022.0,31,1,71.0,2,1,1,211,At Risk
17024.0,45,3,95.85,2,2,1,221,Promising Customer
17025.0,60,3,357.77,2,2,1,221,Promising Customer
17026.0,185,2,154.82999999999998,1,2,1,121,Lost Customer
17027.0,78,6,877.5600000000001,2,3,2,232,Potential Loyallist
17029.0,110,2,716.0,1,2,2,122,Lost Customer
17030.0,63,1,146.87,2,1,1,211,At Risk
17031.0,11,2,380.35,3,2,1,321,New Customer
17033.0,86,3,1030.14,2,2,2,222,Promising Customer
17034.0,16,3,745.52,3,2,2,322,Loyal Customer
17035.0,245,2,433.53000000000003,1,2,2,122,Lost Customer
17037.0,87,1,1267.32,2,1,3,213,Promising Customer
17038.0,30,1,112.4,2,1,1,211,At Risk
17040.0,137,1,449.73,1,1,2,112,Lost Customer
17041.0,26,3,1071.49,2,2,2,222,Promising Customer
17042.0,2,5,1036.58,3,3,2,332,Loyal Customer
17043.0,32,4,1735.18,2,3,3,233,Potential Loyallist
17044.0,25,1,948.48,3,1,2,312,New Customer
17045.0,113,3,339.44,1,2,1,121,Lost Customer
17046.0,157,1,642.02,1,1,2,112,Lost Customer
17047.0,85,3,1100.9,2,2,2,222,Promising Customer
17048.0,117,3,925.35,1,2,2,122,Lost Customer
17049.0,2,9,5655.03,3,3,3,333,VIP Customer
17050.0,96,6,3185.64,1,3,3,133,Lost Customer
17051.0,194,1,240.89000000000001,1,1,1,111,At Risk
17052.0,28,1,399.09,2,1,2,212,Promising Customer
17053.0,130,1,498.48,1,1,2,112,Lost Customer
17054.0,28,5,1356.33,2,3,3,233,Potential Loyallist
17058.0,81,3,1179.89,2,2,2,222,Promising Customer
17059.0,29,5,3080.39,2,3,3,233,Potential Loyallist
17060.0,266,1,234.24,1,1,1,111,At Risk
17061.0,73,11,5232.2300000000005,2,3,3,233,Potential Loyallist
17062.0,314,4,533.33,1,3,2,132,Lost Customer
17063.0,21,7,1461.14,3,3,3,333,VIP Customer
17064.0,58,3,855.45,2,2,2,222,Promising Customer
17068.0,12,21,4552.14,3,3,3,333,VIP Customer
17069.0,28,9,2709.7000000000003,2,3,3,233,Potential Loyallist
17070.0,114,1,304.24,1,1,1,111,At Risk
17071.0,28,9,2429.03,2,3,3,233,Potential Loyallist
17073.0,17,4,1446.09,3,3,3,333,VIP Customer
17075.0,17,4,834.12,3,3,2,332,Loyal Customer
17076.0,36,3,841.0799999999999,2,2,2,222,Promising Customer
17078.0,36,2,378.2,2,2,1,221,Promising Customer
17079.0,78,1,118.80000000000001,2,1,1,211,At Risk
17080.0,22,2,287.62,3,2,1,321,New Customer
17081.0,25,2,288.91,3,2,1,321,New Customer
17082.0,33,2,2003.85,2,2,3,223,Promising Customer
17083.0,109,3,1405.78,1,2,3,123,Lost Customer
17084.0,35,2,2747.9900000000002,2,2,3,223,Promising Customer
17085.0,123,5,1562.4,1,3,3,133,Lost Customer
17086.0,7,6,2050.08,3,3,3,333,VIP Customer
17088.0,28,4,1991.01,2,3,3,233,Potential Loyallist
17090.0,4,7,1974.65,3,3,3,333,VIP Customer
17091.0,2,9,3827.76,3,3,3,333,VIP Customer
17092.0,50,4,1774.03,2,3,3,233,Potential Loyallist
17094.0,323,1,302.0,1,1,1,111,At Risk
17095.0,22,3,1324.16,3,2,3,323,Loyal Customer
17096.0,15,4,1022.13,3,3,2,332,Loyal Customer
17097.0,2,8,954.42,3,3,2,332,Loyal Customer
17100.0,18,2,971.74,3,2,2,322,Loyal Customer
17101.0,10,4,1621.73,3,3,3,333,VIP Customer
17102.0,261,1,25.5,1,1,1,111,At Risk
17105.0,159,2,665.78,1,2,2,122,Lost Customer
17107.0,33,6,10797.48,2,3,3,233,Potential Loyallist
17109.0,29,6,881.29,2,3,2,232,Potential Loyallist
17110.0,165,1,163.29999999999998,1,1,1,111,At Risk
17111.0,47,1,231.61,2,1,1,211,At Risk
17114.0,5,8,801.12,3,3,2,332,Loyal Customer
17115.0,8,3,837.5,3,2,2,322,Loyal Customer
17117.0,289,1,116.19999999999999,1,1,1,111,At Risk
17118.0,318,1,157.02,1,1,1,111,At Risk
17119.0,3,2,606.91,3,2,2,322,Loyal Customer
17120.0,233,1,307.46,1,1,1,111,At Risk
17122.0,119,1,138.32,1,1,1,111,At Risk
17123.0,161,1,345.29999999999995,1,1,1,111,At Risk
17124.0,185,1,294.24,1,1,1,111,At Risk
17125.0,50,1,230.5,2,1,1,211,At Risk
17126.0,152,5,989.45,1,3,2,132,Lost Customer
17128.0,335,1,157.09,1,1,1,111,At Risk
17131.0,5,5,2463.17,3,3,3,333,VIP Customer
17133.0,15,7,4892.240000000001,3,3,3,333,VIP Customer
17134.0,106,2,413.2,1,2,2,122,Lost Customer
17135.0,16,7,1139.73,3,3,2,332,Loyal Customer
17138.0,275,1,380.5,1,1,1,111,At Risk
17139.0,15,12,10650.77,3,3,3,333,VIP Customer
17140.0,247,1,454.12,1,1,2,112,Lost Customer
17142.0,239,1,579.0,1,1,2,112,Lost Customer
17144.0,1,2,984.57,3,2,2,322,Loyal Customer
17146.0,105,3,749.78,1,2,2,122,Lost Customer
17147.0,22,4,1714.59,3,3,3,333,VIP Customer
17148.0,51,1,124.88,2,1,1,211,At Risk
17152.0,194,3,1689.5,1,2,3,123,Lost Customer
17153.0,24,1,213.78,3,1,1,311,New Customer
17154.0,75,1,329.34,2,1,1,211,At Risk
17155.0,17,2,251.70000000000002,3,2,1,321,New Customer
17157.0,7,2,319.0,3,2,1,321,New Customer
17158.0,32,3,1266.97,2,2,3,223,Promising Customer
17159.0,21,3,1538.88,3,2,3,323,Loyal Customer
17160.0,31,6,3518.03,2,3,3,233,Potential Loyallist
17162.0,28,10,1715.46,2,3,3,233,Potential Loyallist
17163.0,21,2,293.1,3,2,1,321,New Customer
17164.0,32,7,2467.35,2,3,3,233,Potential Loyallist
17165.0,285,1,158.68,1,1,1,111,At Risk
17166.0,38,2,206.34,2,2,1,221,Promising Customer
17169.0,57,2,835.78,2,2,2,222,Promising Customer
17171.0,290,1,224.91,1,1,1,111,At Risk
17172.0,78,1,317.76,2,1,1,211,At Risk
17173.0,5,8,3766.6,3,3,3,333,VIP Customer
17174.0,217,1,59.9,1,1,1,111,At Risk
17175.0,44,4,1443.69,2,3,3,233,Potential Loyallist
17176.0,201,1,306.13,1,1,1,111,At Risk
17179.0,178,3,711.79,1,2,2,122,Lost Customer
17180.0,56,4,783.97,2,3,2,232,Potential Loyallist
17181.0,57,2,239.92000000000002,2,2,1,221,Promising Customer
17183.0,7,6,3347.31,3,3,3,333,VIP Customer
17186.0,46,2,144.0,2,2,1,221,Promising Customer
17187.0,226,1,203.95,1,1,1,111,At Risk
17188.0,11,7,2474.23,3,3,3,333,VIP Customer
17189.0,106,2,383.75,1,2,1,121,Lost Customer
17190.0,58,2,444.74,2,2,2,222,Promising Customer
17191.0,28,7,2093.68,2,3,3,233,Potential Loyallist
17193.0,35,7,1699.3000000000002,2,3,3,233,Potential Loyallist
17194.0,273,2,257.62,1,2,1,121,Lost Customer
17197.0,29,1,1013.01,2,1,2,212,Promising Customer
17198.0,23,3,692.22,3,2,2,322,Loyal Customer
17201.0,53,1,289.78,2,1,1,211,At Risk
17203.0,35,6,3560.08,2,3,3,233,Potential Loyallist
17204.0,175,4,1564.56,1,3,3,133,Lost Customer
17205.0,53,1,384.08,2,1,1,211,At Risk
17206.0,53,1,204.24,2,1,1,211,At Risk
17211.0,26,8,2317.2200000000003,2,3,3,233,Potential Loyallist
17212.0,253,1,226.85,1,1,1,111,At Risk
17213.0,40,7,2781.23,2,3,3,233,Potential Loyallist
17214.0,60,6,1059.1200000000001,2,3,2,232,Potential Loyallist
17217.0,234,1,113.5,1,1,1,111,At Risk
17218.0,4,10,1951.97,3,3,3,333,VIP Customer
17219.0,31,1,114.23,2,1,1,211,At Risk
17220.0,24,14,3187.55,3,3,3,333,VIP Customer
17221.0,7,2,334.48,3,2,1,321,New Customer
17222.0,65,1,328.65,2,1,1,211,At Risk
17223.0,311,2,416.89,1,2,2,122,Lost Customer
17226.0,309,1,393.49,1,1,2,112,Lost Customer
17227.0,18,6,939.32,3,3,2,332,Loyal Customer
17228.0,15,8,1906.09,3,3,3,333,VIP Customer
17229.0,96,2,318.76,1,2,1,121,Lost Customer
17230.0,264,8,3638.41,1,3,3,133,Lost Customer
17231.0,12,10,3124.72,3,3,3,333,VIP Customer
17232.0,2,2,417.77,3,2,2,322,Loyal Customer
17233.0,35,1,190.88,2,1,1,211,At Risk
17234.0,182,1,149.89000000000001,1,1,1,111,At Risk
17235.0,25,2,550.06,3,2,2,322,Loyal Customer
17236.0,12,6,916.13,3,3,2,332,Loyal Customer
17237.0,11,2,314.69,3,2,1,321,New Customer
17238.0,2,17,3719.1,3,3,3,333,VIP Customer
17239.0,313,1,382.5,1,1,1,111,At Risk
17242.0,108,2,1135.04,1,2,2,122,Lost Customer
17243.0,1,26,8540.05,3,3,3,333,VIP Customer
17244.0,53,1,954.9,2,1,2,212,Promising Customer
17245.0,204,1,171.45,1,1,1,111,At Risk
17247.0,15,1,280.09000000000003,3,1,1,311,New Customer
17248.0,120,1,318.65,1,1,1,111,At Risk
17250.0,3,2,381.97,3,2,1,321,New Customer
17251.0,363,1,269.83,1,1,1,111,At Risk
17252.0,116,2,348.91,1,2,1,121,Lost Customer
17253.0,18,1,178.26,3,1,1,311,New Customer
17254.0,4,2,271.19,3,2,1,321,New Customer
17255.0,40,2,291.48,2,2,1,221,Promising Customer
17256.0,107,2,240.0,1,2,1,121,Lost Customer
17259.0,148,2,581.23,1,2,2,122,Lost Customer
17262.0,52,5,1253.3600000000001,2,3,3,233,Potential Loyallist
17263.0,208,1,63.440000000000005,1,1,1,111,At Risk
17265.0,138,2,550.01,1,2,2,122,Lost Customer
17266.0,2,3,296.58,3,2,1,321,New Customer
17267.0,127,2,317.2,1,2,1,121,Lost Customer
17268.0,107,4,763.64,1,3,2,132,Lost Customer
17272.0,42,4,2148.63,2,3,3,233,Potential Loyallist
17274.0,35,1,107.82,2,1,1,211,At Risk
17277.0,227,2,1065.3500000000001,1,2,2,122,Lost Customer
17278.0,241,1,246.04,1,1,1,111,At Risk
17279.0,57,1,187.82999999999998,2,1,1,211,At Risk
17282.0,130,3,1685.46,1,2,3,123,Lost Customer
17284.0,60,6,1647.48,2,3,3,233,Potential Loyallist
17286.0,21,1,151.37,3,1,1,311,New Customer
17287.0,26,7,1049.06,2,3,2,232,Potential Loyallist
17288.0,9,7,1417.63,3,3,3,333,VIP Customer
17289.0,31,3,931.02,2,2,2,222,Promising Customer
17290.0,3,2,513.01,3,2,2,322,Loyal Customer
17291.0,309,1,550.8000000000001,1,1,2,112,Lost Customer
17293.0,8,9,1854.06,3,3,3,333,VIP Customer
17295.0,28,3,547.0,2,2,2,222,Promising Customer
17297.0,17,1,128.18,3,1,1,311,New Customer
17298.0,101,2,498.42,1,2,2,122,Lost Customer
17299.0,11,4,656.61,3,3,2,332,Loyal Customer
17301.0,21,1,163.24,3,1,1,311,New Customer
17302.0,14,5,1135.63,3,3,2,332,Loyal Customer
17303.0,362,1,250.04,1,1,1,111,At Risk
17306.0,10,19,8631.31,3,3,3,333,VIP Customer
17309.0,95,1,82.75,1,1,1,111,At Risk
17311.0,78,2,1384.85,2,2,3,223,Promising Customer
17312.0,138,3,644.3,1,2,2,122,Lost Customer
17313.0,31,1,2328.84,2,1,3,213,Promising Customer
17314.0,24,8,2527.92,3,3,3,333,VIP Customer
17315.0,1,38,6281.23,3,3,3,333,VIP Customer
17317.0,46,3,2600.34,2,2,3,223,Promising Customer
17320.0,100,3,1200.6200000000001,1,2,3,123,Lost Customer
17321.0,8,2,657.16,3,2,2,322,Loyal Customer
17323.0,15,7,906.52,3,3,2,332,Loyal Customer
17324.0,17,4,986.48,3,3,2,332,Loyal Customer
17325.0,280,1,96.8,1,1,1,111,At Risk
17329.0,14,2,523.11,3,2,2,322,Loyal Customer
17330.0,22,2,363.9,3,2,1,321,New Customer
17331.0,123,1,175.2,1,1,1,111,At Risk
17333.0,85,1,494.25,2,1,2,212,Promising Customer
17334.0,303,2,307.02,1,2,1,121,Lost Customer
17337.0,151,4,1981.06,1,3,3,133,Lost Customer
17338.0,17,8,6493.54,3,3,3,333,VIP Customer
17339.0,94,2,243.36,1,2,1,121,Lost Customer
17340.0,29,11,12353.29,2,3,3,233,Potential Loyallist
17341.0,156,3,682.29,1,2,2,122,Lost Customer
17343.0,356,1,193.64,1,1,1,111,At Risk
17344.0,46,1,157.62,2,1,1,211,At Risk
17345.0,15,4,519.6899999999999,3,3,2,332,Loyal Customer
17346.0,3,15,2622.88,3,3,3,333,VIP Customer
17347.0,86,1,228.96,2,1,1,211,At Risk
17348.0,14,5,1156.6,3,3,2,332,Loyal Customer
17349.0,179,1,98.25,1,1,1,111,At Risk
17350.0,8,4,1281.32,3,3,3,333,VIP Customer
17351.0,36,3,587.15,2,2,2,222,Promising Customer
17353.0,129,2,1740.0,1,2,3,123,Lost Customer
17354.0,50,1,1393.06,2,1,3,213,Promising Customer
17356.0,312,1,178.22,1,1,1,111,At Risk
17357.0,24,2,384.39,3,2,1,321,New Customer
17358.0,304,2,360.81,1,2,1,121,Lost Customer
17359.0,11,1,127.86,3,1,1,311,New Customer
17360.0,17,3,568.24,3,2,2,322,Loyal Customer
17361.0,49,3,488.2,2,2,2,222,Promising Customer
17362.0,239,2,312.23,1,2,1,121,Lost Customer
17364.0,0,11,4462.68,3,3,3,333,VIP Customer
17365.0,12,8,4767.36,3,3,3,333,VIP Customer
17367.0,238,1,167.55,1,1,1,111,At Risk
17368.0,23,8,1878.87,3,3,3,333,VIP Customer
17370.0,72,4,446.18,2,3,2,232,Potential Loyallist
17371.0,17,3,418.4,3,2,2,322,Loyal Customer
17372.0,40,8,1337.18,2,3,3,233,Potential Loyallist
17373.0,40,4,646.92,2,3,2,232,Potential Loyallist
17374.0,218,2,495.77,1,2,2,122,Lost Customer
17375.0,199,3,400.1,1,2,2,122,Lost Customer
17376.0,70,2,203.2,2,2,1,221,Promising Customer
17377.0,23,20,4058.32,3,3,3,333,VIP Customer
17379.0,11,1,389.71999999999997,3,1,2,312,New Customer
17381.0,8,29,20275.61,3,3,3,333,VIP Customer
17382.0,65,1,65.4,2,1,1,211,At Risk
17383.0,4,1,193.39000000000001,3,1,1,311,New Customer
17384.0,19,2,336.4,3,2,1,321,New Customer
17385.0,14,1,256.11,3,1,1,311,New Customer
17386.0,7,6,2686.42,3,3,3,333,VIP Customer
17387.0,19,2,746.81,3,2,2,322,Loyal Customer
17388.0,77,4,1259.56,2,3,3,233,Potential Loyallist
17389.0,0,34,31833.68,3,3,3,333,VIP Customer
17391.0,163,2,508.8,1,2,2,122,Lost Customer
17392.0,307,2,417.27,1,2,2,122,Lost Customer
17394.0,219,1,203.86999999999998,1,1,1,111,At Risk
17396.0,39,8,7330.8,2,3,3,233,Potential Loyallist
17397.0,22,2,681.41,3,2,2,322,Loyal Customer
17398.0,114,3,653.38,1,2,2,122,Lost Customer
17400.0,126,5,2097.84,1,3,3,133,Lost Customer
17402.0,4,13,2633.85,3,3,3,333,VIP Customer
17403.0,36,1,263.92,2,1,1,211,At Risk
17404.0,4,15,31906.82,3,3,3,333,VIP Customer
17405.0,1,3,1031.41,3,2,2,322,Loyal Customer
17406.0,334,3,2184.42,1,2,3,123,Lost Customer
17408.0,163,1,32.65,1,1,1,111,At Risk
17409.0,184,2,771.85,1,2,2,122,Lost Customer
17410.0,16,5,1214.72,3,3,3,333,VIP Customer
17411.0,12,3,778.94,3,2,2,322,Loyal Customer
17412.0,2,7,1258.06,3,3,3,333,VIP Customer
17414.0,43,2,778.0,2,2,2,222,Promising Customer
17415.0,79,1,507.84,2,1,2,212,Promising Customer
17416.0,29,7,6893.42,2,3,3,233,Potential Loyallist
17418.0,42,2,463.46000000000004,2,2,2,222,Promising Customer
17419.0,11,12,4226.57,3,3,3,333,VIP Customer
17420.0,50,3,598.83,2,2,2,222,Promising Customer
17422.0,16,6,1979.37,3,3,3,333,VIP Customer
17423.0,46,2,698.41,2,2,2,222,Promising Customer
17425.0,19,2,759.17,3,2,2,322,Loyal Customer
17426.0,8,6,5037.26,3,3,3,333,VIP Customer
17427.0,71,1,100.8,2,1,1,211,At Risk
17428.0,0,28,17256.85,3,3,3,333,VIP Customer
17429.0,128,3,524.9200000000001,1,2,2,122,Lost Customer
17430.0,32,2,265.76,2,2,1,221,Promising Customer
17431.0,314,1,403.3,1,1,2,112,Lost Customer
17432.0,18,2,365.76,3,2,1,321,New Customer
17433.0,88,1,303.15999999999997,2,1,1,211,At Risk
17434.0,2,7,2373.82,3,3,3,333,VIP Customer
17436.0,1,2,216.29999999999998,3,2,1,321,New Customer
17438.0,253,1,388.45000000000005,1,1,2,112,Lost Customer
17440.0,156,3,186.42000000000002,1,2,1,121,Lost Customer
17442.0,36,6,2248.56,2,3,3,233,Potential Loyallist
17443.0,219,1,534.24,1,1,2,112,Lost Customer
17444.0,147,3,2940.04,1,2,3,123,Lost Customer
17446.0,176,2,120.9,1,2,1,121,Lost Customer
17447.0,40,2,541.53,2,2,2,222,Promising Customer
17449.0,2,7,2519.21,3,3,3,333,VIP Customer
17450.0,8,46,194390.79,3,3,3,333,VIP Customer
17451.0,1,7,1721.4,3,3,3,333,VIP Customer
17453.0,17,2,486.71999999999997,3,2,2,322,Loyal Customer
17454.0,192,4,517.53,1,3,2,132,Lost Customer
17455.0,203,1,131.7,1,1,1,111,At Risk
17456.0,366,1,249.86,1,1,1,111,At Risk
17457.0,126,5,1737.7,1,3,3,133,Lost Customer
17458.0,15,1,316.5,3,1,1,311,New Customer
17459.0,43,2,657.3,2,2,2,222,Promising Customer
17460.0,94,6,622.4300000000001,1,3,2,132,Lost Customer
17461.0,22,3,735.82,3,2,2,322,Loyal Customer
17462.0,60,2,675.69,2,2,2,222,Promising Customer
17463.0,16,5,1875.86,3,3,3,333,VIP Customer
17464.0,158,1,289.96000000000004,1,1,1,111,At Risk
17466.0,10,2,763.28,3,2,2,322,Loyal Customer
17468.0,10,2,137.0,3,2,1,321,New Customer
17469.0,16,5,1870.97,3,3,3,333,VIP Customer
17470.0,44,5,1125.07,2,3,2,232,Potential Loyallist
17472.0,191,3,697.54,1,2,2,122,Lost Customer
17475.0,79,1,194.37,2,1,1,211,At Risk
17480.0,77,1,511.82,2,1,2,212,Promising Customer
17481.0,3,4,1255.59,3,3,3,333,VIP Customer
17483.0,65,3,414.04,2,2,2,222,Promising Customer
17486.0,261,1,396.87,1,1,2,112,Lost Customer
17489.0,58,2,376.64,2,2,1,221,Promising Customer
17490.0,0,7,2092.32,3,3,3,333,VIP Customer
17491.0,1,10,3558.87,3,3,3,333,VIP Customer
17492.0,248,1,374.57,1,1,1,111,At Risk
17495.0,7,2,497.56,3,2,2,322,Loyal Customer
17496.0,359,1,271.05,1,1,1,111,At Risk
17498.0,75,1,272.22,2,1,1,211,At Risk
17499.0,290,1,622.88,1,1,2,112,Lost Customer
17500.0,17,3,1138.0,3,2,2,322,Loyal Customer
17501.0,220,2,288.6,1,2,1,121,Lost Customer
17502.0,9,4,689.1,3,3,2,332,Loyal Customer
17503.0,2,2,558.96,3,2,2,322,Loyal Customer
17504.0,206,9,2997.0299999999997,1,3,3,133,Lost Customer
17505.0,161,2,1145.84,1,2,2,122,Lost Customer
17506.0,75,1,302.2,2,1,1,211,At Risk
17507.0,261,2,605.58,1,2,2,122,Lost Customer
17508.0,280,1,387.31,1,1,1,111,At Risk
17509.0,57,8,6083.64,2,3,3,233,Potential Loyallist
17510.0,24,1,308.48,3,1,1,311,New Customer
17511.0,2,31,91062.38,3,3,3,333,VIP Customer
17512.0,28,10,2924.9900000000002,2,3,3,233,Potential Loyallist
17513.0,72,1,513.2,2,1,2,212,Promising Customer
17514.0,128,1,208.65,1,1,1,111,At Risk
17515.0,31,4,639.02,2,3,2,232,Potential Loyallist
17516.0,15,5,764.88,3,3,2,332,Loyal Customer
17517.0,309,1,153.94,1,1,1,111,At Risk
17519.0,17,6,1844.02,3,3,3,333,VIP Customer
17520.0,53,1,546.81,2,1,2,212,Promising Customer
17521.0,29,3,723.2099999999999,2,2,2,222,Promising Customer
17522.0,1,5,1070.71,3,3,2,332,Loyal Customer
17523.0,11,4,652.74,3,3,2,332,Loyal Customer
17524.0,362,1,145.0,1,1,1,111,At Risk
17525.0,360,1,422.70000000000005,1,1,2,112,Lost Customer
17526.0,4,4,1195.8999999999999,3,3,3,333,VIP Customer
17527.0,53,4,939.37,2,3,2,232,Potential Loyallist
17528.0,1,8,3628.5,3,3,3,333,VIP Customer
17530.0,1,10,2367.12,3,3,3,333,VIP Customer
17531.0,190,1,296.7,1,1,1,111,At Risk
17534.0,53,1,223.36,2,1,1,211,At Risk
17535.0,280,1,164.4,1,1,1,111,At Risk
17536.0,177,1,76.5,1,1,1,111,At Risk
17537.0,29,2,887.67,2,2,2,222,Promising Customer
17538.0,25,1,98.42,3,1,1,311,New Customer
17540.0,24,2,578.9,3,2,2,322,Loyal Customer
17542.0,269,1,170.75,1,1,1,111,At Risk
17545.0,43,3,642.32,2,2,2,222,Promising Customer
17548.0,233,1,103.3,1,1,1,111,At Risk
17549.0,23,2,148.86,3,2,1,321,New Customer
17550.0,197,3,267.16,1,2,1,121,Lost Customer
17551.0,360,1,290.34,1,1,1,111,At Risk
17552.0,60,4,930.41,2,3,2,232,Potential Loyallist
17553.0,129,1,1487.6,1,1,3,113,Lost Customer
17554.0,1,5,1952.45,3,3,3,333,VIP Customer
17555.0,19,2,480.31,3,2,2,322,Loyal Customer
17556.0,205,1,157.9,1,1,1,111,At Risk
17557.0,14,3,541.46,3,2,2,322,Loyal Customer
17560.0,94,4,854.95,1,3,2,132,Lost Customer
17561.0,19,1,165.12,3,1,1,311,New Customer
17562.0,14,7,1122.38,3,3,2,332,Loyal Customer
